"gene","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"Gas6 ",-0.244854906250001,8.829340078125,-0.799568744445934,0.434822356436251,0.511999007742914,-6.58905440114814
"Pot1a ",-0.281274828124999,6.49928328515625,-0.79950123715965,0.434860446183696,0.511999007742914,-6.58910891466733
"Hist1h1d ",-0.24931278125,6.65344631835938,-0.79875995515326,0.435278838897669,0.512151877057159,-6.58970723414835
"Sdr9c7 ",0.442367984375,10.189877171875,0.798496745118212,0.435427460135664,0.512151877057159,-6.5899195579844
"Pilrb2 ",-0.367625828124999,5.19368585546875,-0.794888965122581,0.437467800049309,0.514285034901805,-6.59282330062722
"Eif2s3x ",-0.29013609375,12.5201969140625,-0.794514264014461,0.437680051043192,0.514285034901805,-6.59312418106053
"Nap1l1 ",-0.2674965625,12.0623399609375,-0.791572935933628,0.439348418192702,0.515986638509023,-6.59548145399533
"Bbs4 ",-0.285424718749999,5.17922478515625,-0.78978874630021,0.440362373217892,0.516918356938637,-6.59690740076152
"Wsb1 ",-0.387151265624997,8.69931717578125,-0.779173872652841,0.44642495218191,0.523772490216432,-6.60532905323452
"Aurkaip1 ",-0.371489546874997,11.103837,-0.774442965944718,0.449143554194489,0.526599396518376,-6.60904827979925
"Ptpre ",-0.34848578125,4.6301038828125,-0.774199205836663,0.449283906803343,0.526599396518376,-6.60923934116481
"Adgre4 ",-0.480725437499999,8.64211456640625,-0.771773016203305,0.45068233826326,0.527974359275409,-6.61113795336083
"Acpp ",0.342720265625,4.133654828125,0.768282563889268,0.45269890125463,0.53007172695632,-6.61385965168206
"Trim24 ",-0.443539390624998,10.08593559375,-0.767394170535982,0.45321304354736,0.530408671843888,-6.61455054301644
"Slamf9 ",-0.300901015625,5.20142986328125,-0.766096875486166,0.453964474951173,0.5310228481331,-6.61555809122066
"Orm1 ",-0.364370937499999,16.6041321875,-0.765407733421352,0.454363957223006,0.531224926034683,-6.61609266824971
"App ",-0.461190265625,9.41527669921875,-0.764949728380506,0.454629573148401,0.5312703690208,-6.61644770061177
"Bok ",0.227781734375,7.40650933984375,0.762443432351858,0.456084763133195,0.532705184457167,-6.61838699456496
"Gpx3 ",-0.268667609375,6.91348762109375,-0.758483144989808,0.458389966359143,0.535130887483544,-6.62143921874562
"Pld4 ",-0.252975421875,6.80900555078125,-0.757825073588087,0.458773704693999,0.535312146463167,-6.62194495986967
"Bmp8b ",-0.248869296874999,3.61128196875,-0.754602972137545,0.460655422747537,0.537240246638865,-6.62441528356158
"D10Wsu102e ",-0.237560953125,6.7838877109375,-0.752803669517717,0.461708263386484,0.538200229410216,-6.62579048976412
"Gramd1a ",-0.22076884375,4.9319378828125,-0.74538200855425,0.466066396128067,0.54301022681654,-6.63143037212274
"Fignl1 ",-0.305136406249999,4.97363234765625,-0.74378239139546,0.467008969265569,0.543837979616913,-6.63263909871124
"H2-Q8 ",-0.206107046875,7.9220345703125,-0.743304271329673,0.467290924461146,0.54389599404494,-6.6329999104727
"Cdh5 ",-0.261031218749999,9.02925957421875,-0.74270219300276,0.467646126006513,0.543990891872977,-6.63345395755515
"AB124611 ",-0.265671078125001,6.55231826171875,-0.742379090244767,0.467836810552304,0.543990891872977,-6.63369747776089
"Pik3c2g ",-0.266276843749999,7.51120428515625,-0.741885731855893,0.468128064804153,0.544059551506017,-6.63406912673765
"Gstp1 ",0.379957031250003,14.518796171875,0.741410722533948,0.468408589971096,0.544115679872225,-6.63442673439114
"AF251705 ",-0.267484437499999,6.37811814453125,-0.739905655603654,0.469298102826913,0.544878818098839,-6.63555839569366
"Cklf ",-0.277735140625001,6.48878271875,-0.739318645830395,0.469645308274426,0.545011865917275,-6.63599918426259
"Smox ",0.306006546874999,7.84582941796875,0.734429491639374,0.472543152650155,0.547760423615947,-6.63965772052538
"Ugt2b1 ",0.500333125000001,15.694020703125,0.734405368317948,0.472557477289036,0.547760423615947,-6.63967571543175
"Crls1 ",0.369856250000002,13.235482734375,0.734139883807627,0.472715141507232,0.547760423615947,-6.63987371820594
"Ttc25 ",-0.295009828125,3.6478532890625,-0.73148690902321,0.474292403934388,0.549108633383287,-6.64184865846562
"1810055G02Rik ",-0.444799203125001,7.297791296875,-0.731394560719514,0.474347364049412,0.549108633383287,-6.64191728389296
"Cfb ",-0.248716406249999,14.0340140625,-0.730629017843249,0.474803115443072,0.549364789868206,-6.64248585704455
"Tiam2 ",-0.361564156250001,9.75568144921875,-0.727406586518433,0.476724396269582,0.551315528361121,-6.64487304120715
"Tspan4 ",0.343565609374998,10.0712722148438,0.726526236275607,0.477250084724084,0.551651183279985,-6.64552348176556
"Kbtbd8 ",-0.306733421874999,4.77890880859375,-0.722050787384635,0.479927870096855,0.55447287950539,-6.64881868081337
"Spty2d1 ",0.21240125,8.0044406796875,0.718464708825844,0.482079944969528,0.55668472699044,-6.65144522546268
"Efnb2 ",-0.278283390625001,6.79832653125,-0.714845163666373,0.484257886977468,0.558924250831629,-6.65408379665697
"Pgd ",-0.301866843750002,8.55202759765625,-0.713132693908011,0.485290330421248,0.55943607642541,-6.65532777624946
"Slc16a1 ",-0.338356437499998,10.5288202617187,-0.713074807783659,0.485325252471843,0.55943607642541,-6.65536977701871
"Rassf4 ",-0.288432296874999,6.05904767578125,-0.712921670728187,0.485417645485642,0.55943607642541,-6.65548087406499
"Nt5e ",-0.352692828124998,6.630151703125,-0.702751330799636,0.491576932205265,0.566054025420965,-6.66280882506583
"Commd10 ",-0.277603218749999,7.60232600390625,-0.702642368640625,0.491643167619148,0.566054025420965,-6.6628867968427
"Nenf ",-0.283612421875002,8.37263230078125,-0.701653141195284,0.492244733210395,0.56646827598819,-6.66359415185584
"Atp1a1 ",-0.30288640625,13.767948984375,-0.701097920637395,0.492582560283854,0.566578762270531,-6.6639907545723
"Pfdn1 ",-0.355624749999999,9.94087063671875,-0.699463067841656,0.493578081199741,0.567445262144747,-6.66515683393999
"Zfp101 ",0.258569187500002,7.46916320703125,0.694719747708087,0.496473087965442,0.570424905865809,-6.66852551231783
"Ocstamp ",-0.548796203125001,6.24746381640625,-0.694419340099444,0.496656768231435,0.570424905865809,-6.66873813073817
"Fcgr1 ",-0.212718250000002,6.89346539453125,-0.690578123503914,0.499008903033497,0.572737361849998,-6.6714491517977
"Tmc5 ",-0.33979921875,4.1221317734375,-0.690333251417814,0.499159066537642,0.572737361849998,-6.67162149339773
"Zc3h12d ",-0.210364937499999,4.61597671484375,-0.68421800098749,0.50291760151785,0.576501844671266,-6.67590666576783
"Fam198a ",-0.18991325,6.29497787109375,-0.683857557645049,0.503139643264521,0.576501844671266,-6.676158114939
"Il15 ",-0.239594359374999,4.835083640625,-0.683795150655638,0.503178093193657,0.576501844671266,-6.67620163798982
"Rassf3 ",0.275286390625,8.42309696875,0.680327522976115,0.505317207146257,0.57866970495781,-6.67861407346082
"Otc ",-0.323954218749996,16.241556640625,-0.678533963641052,0.506425663353953,0.579655754390968,-6.67985729748962
"Gpnmb ",-0.358406421875,4.4640133671875,-0.676735215689739,0.507538723183061,0.580646107625934,-6.68110099461792
"Lst1 ",-0.318644828125,6.29593112890625,-0.673668662131803,0.509439517796134,0.582536256806414,-6.68321406702219
"Rogdi ",-0.329724796874999,6.22639971875,-0.670495211649423,0.511410838464273,0.584505168059411,-6.68539121584496
"Plpp1 ",-0.240222625000001,9.238778578125,-0.665956098624307,0.514238019994229,0.587449868769614,-6.68848832271855
"P2ry13 ",0.231131796875001,4.9893141328125,0.659834464711841,0.51806484929409,0.591533110085795,-6.69263356511862
"Frmd8 ",-0.193484375000001,7.1892629140625,-0.653607145770702,0.521974145343396,0.595706489303252,-6.69681303671091
"Dok2 ",-0.201665093750002,6.83120075390625,-0.649223047479614,0.524736209601171,0.598567156326944,-6.69973281399916
"Nxpe2 ",0.265806093750001,11.7098067148438,0.642300943386868,0.529113807292452,0.603266983204971,-6.70430478928435
"Slc41a3 ",0.331584000000001,7.1574567265625,0.640824605219745,0.530050067880822,0.604040519963408,-6.70527385364446
"Fdps ",-0.339298906249997,11.0861982421875,-0.636790189075592,0.532613271434702,0.606666453559312,-6.70791119099189
"Fmnl2 ",0.2027641875,8.89121698046875,0.632035701304062,0.535642708390733,0.609708198900135,-6.71099885212639
"S100a8 ",0.28105265625,5.01535048046875,0.631782706307188,0.535804174791028,0.609708198900135,-6.7111625335171
"Chrm3 ",-0.20684653125,5.3886876953125,-0.630690308153201,0.536501671186553,0.610205541548589,-6.71186856951532
"Nckap1l ",-0.211681843750001,5.43691165625,-0.627522620304569,0.538527049445029,0.612211973241001,-6.7139093058678
"Dll4 ",-0.314742937500002,5.01326243359375,-0.626473284580549,0.539198900725513,0.612678479340387,-6.71458316135971
"Zfp51 ",-0.284869453124998,8.18998659765625,-0.624206750925219,0.540651638411846,0.614031405137642,-6.71603499254994
"Kazald1 ",-0.241840812500001,4.49191362890625,-0.622705632898348,0.541614953569384,0.614827440025711,-6.71699376811455
"Fdft1 ",-0.245899843749999,11.8683435546875,-0.621370082764105,0.542472802176741,0.615382907596412,-6.71784493960517
"Wee1 ",-0.347589249999999,7.487777328125,-0.621126138139781,0.542629571956546,0.615382907596412,-6.71800022148899
"Dhrs4 ",0.179046093749999,13.298649453125,0.620277629070985,0.543175053441488,0.615703507602035,-6.71853988227122
"Ccbl1 ",-0.298045781250003,11.7900976015625,-0.614843864285432,0.546675296238103,0.619371479248489,-6.72197908906568
"Mpg ",-0.187609546875001,4.029899,-0.611993632216633,0.548516169656029,0.621156783713908,-6.72377151773234
"Chm ",-0.198231812499998,8.7624303671875,-0.610870362336124,0.549242568309546,0.621678907028631,-6.72447572000179
"H2afx ",-0.21486678125,7.479182046875,-0.607647830400369,0.551329385983045,0.623739619197622,-6.72648912101411
"1700123O20Rik ",-0.278185124999998,10.27407203125,-0.607031329309228,0.551729097300531,0.623890576725456,-6.72687314167463
"Bhlhe41 ",0.334877499999999,5.12425004296875,0.606398240296526,0.552139724755613,0.624053726532755,-6.72726710643138
"Anp32a ",0.167406562500002,13.5880695703125,0.604402840140533,0.553435028137819,0.625216138344701,-6.72850624654819
"Spsb4 ",-0.186386203125001,4.7387379765625,-0.602003636952309,0.554994601970413,0.626675832489965,-6.72999096581432
"Cyp2c69 ",-0.421576624999997,10.233839671875,-0.598713499705178,0.557137113766637,0.628547453907278,-6.73201782470014
"Hp ",-0.163878124999997,19.09156921875,-0.5986344052755,0.557188673395398,0.628547453907278,-6.73206641900409
"Mllt11 ",-0.229842296874999,4.47362446484375,-0.597586829576249,0.557871799712535,0.629015219791371,-6.73270945132016
"Sucnr1 ",0.546781250000002,13.120459375,0.596502874250862,0.558579116010617,0.62950979740879,-6.73337367737418
"Prkca ",-0.297859500000002,6.47708434375,-0.593779083947322,0.560358570093652,0.631211600831455,-6.73503765520084
"Tia1 ",-0.187053921875001,6.71795232421875,-0.593274217682905,0.560688727865987,0.631280004512258,-6.73534527790597
"1110059E24Rik ",-0.306081718750002,8.5733848828125,-0.591731311983784,0.561698347832919,0.632112982215432,-6.73628383735715
"Klf10 ",-0.27241984375,7.72592031640625,-0.590678936381639,0.56238753181826,0.632584727340462,-6.736922658418
"Mup5 ",0.473712640624999,9.78105238671875,0.587568475042513,0.564427119269519,0.634574251654742,-6.73880441168833
"Gm4794 ",-0.507039453125001,5.38672633984375,-0.584528818481036,0.566424017468997,0.636513895889621,-6.74063411021299
"Rnf125 ",-0.240881406250004,14.07221921875,-0.582635025795305,0.567670005354745,0.637608256254155,-6.74176945430052
"Cd59a ",0.222828906249999,12.066556953125,0.581962854008791,0.568112592390547,0.637799618577409,-6.7421715753348
"Tgif1 ",0.206608734375,6.57035659765625,0.580259961697507,0.56923465437072,0.638753254401627,-6.74318831904872
"Pabpc4 ",0.239074406249999,6.28680930859375,0.573749146828517,0.573535326630721,0.643271072424978,-6.74704930079606
"Mcee ",0.290228906249999,12.288140078125,0.572540681600253,0.574335411846042,0.643860224858983,-6.74776132151565
"Csnk1g3 ",-0.187773203125003,10.6083853945313,-0.570933377409707,0.575400446000004,0.644745693437594,-6.74870609695369
"Angpt2 ",-0.214002109375,5.374614625,-0.566137467071803,0.578584346048604,0.648003404776233,-6.75150993972974
"P2ry2 ",-0.298425671874998,7.53499667578125,-0.563019427559448,0.580659170465977,0.649716894837312,-6.75332062452735
"Gstp2 ",0.305968437499999,13.5222486328125,0.563004854644577,0.580668876563949,0.649716894837312,-6.75332906458157
"Cenph ",0.1770624375,5.21267844140625,0.560151475091139,0.582570924629938,0.651533974419067,-6.75497757226339
"Ccdc64 ",-0.2311661875,5.56287969921875,-0.557871434520851,0.584093060739698,0.652924638031065,-6.75628903591429
"Nt5c3 ",-0.217101499999998,8.60002112890625,-0.552018915054759,0.588009357811944,0.656793113783572,-6.75963174630494
"Adrbk2 ",-0.173674359375,5.79421287890625,-0.551862266183355,0.588114363089174,0.656793113783572,-6.75972075011665
"Gypa ",-0.26871296875,5.1720940625,-0.550656340629817,0.588923038066276,0.657382886226433,-6.76040510942758
"Esco2 ",-0.271133359375001,4.8806027109375,-0.543862617924692,0.593489215821445,0.662164396509355,-6.7642335178103
"P2ry12 ",-0.207362734374999,7.0661708125,-0.539913787324893,0.596151381537558,0.66478729642561,-6.76643767009121
"42627",-0.186070609375,4.180518484375,-0.539439906608581,0.596471253439744,0.66478729642561,-6.76670113697902
"Abcg3 ",-0.223285765624999,7.42673593359375,-0.53880168633577,0.596902189829487,0.66478729642561,-6.76705561954395
"Stab2 ",-0.170883390624999,6.79120485546875,-0.538693846938843,0.596975019922955,0.66478729642561,-6.76711547602444
"Asns ",-0.402979250000002,8.53042059765625,-0.53590620698144,0.598859198103728,0.666568694136358,-6.76865874153376
"Ptgfr ",-0.174850890624999,3.78133776953125,-0.53120620949334,0.602042579478245,0.669793809932349,-6.77124317272743
"Bnip3 ",-0.206072499999998,12.213501875,-0.528331600361017,0.603993682687457,0.671645561716522,-6.77281300460941
"Ms4a7 ",-0.322206234374999,6.4022643125,-0.526243710598069,0.605412746697129,0.672396418657219,-6.77394803795708
"Tmem209 ",-0.252373671875,6.05697206640625,-0.526089866191873,0.605517373546815,0.672396418657219,-6.7740314998314
"Sytl5 ",-0.368082203124999,5.79571183203125,-0.52607151852808,0.605529852055797,0.672396418657219,-6.77404145201531
"Smim3 ",0.185849156250001,4.6655416015625,0.521350866497154,0.608744593732869,0.675645941788778,-6.77659087057716
"Ptprc ",-0.222989687499997,9.0028690234375,-0.517344684065413,0.611479259253312,0.678169935778539,-6.7787369714233
"Fmn1 ",-0.175193500000001,7.13965458203125,-0.51717157889465,0.61159755625269,0.678169935778539,-6.77882934180989
"Obp2a ",-0.226138125,3.9342258125,-0.51158437372431,0.615421663905426,0.682087492209277,-6.7817946272145
"Cpe ",-0.292192999999999,4.52823632421875,-0.506532775740916,0.618889002754553,0.685606115108235,-6.7844487577455
"Cd84 ",-0.222515906249999,8.8589059609375,-0.505607148955412,0.619525344531724,0.685986711832623,-6.78493231541701
"Dusp5 ",-0.16429684375,6.365639671875,-0.503798532614482,0.620769612026991,0.687039773726613,-6.78587467916189
"Cmtm7 ",-0.14896325,6.91359465234375,-0.50321527471992,0.621171126257523,0.687159560350036,-6.78617788155146
"Chrna4 ",0.193202749999999,5.592145,0.495660626912816,0.626382806987471,0.692597884271659,-6.79007428687311
"Rps6ka1 ",-0.251031609375,6.04010846484375,-0.491085125732653,0.629549212540736,0.695770662727804,-6.79240631236894
"Adcy1 ",-0.157139968749999,5.48833648828125,-0.490034344481535,0.630277440786273,0.696247073909589,-6.79293890237049
"Foxq1 ",0.320832218750001,5.32570194921875,0.485261910618807,0.633589820923247,0.699576319709315,-6.79534385475764
"Guca1a ",-0.153223,4.6740892890625,-0.478276469781411,0.638452609145843,0.704593650742703,-6.79882270290661
"Slc31a2 ",-0.1494940625,7.294799890625,-0.477871068494075,0.638735345359582,0.704593650742703,-6.79902309097558
"Unc119 ",-0.148264140625001,7.82450848828125,-0.477327159514965,0.639114769873686,0.704680426265434,-6.79929168288742
"Fam73a ",0.145799687499998,4.97600172265625,0.476224308526037,0.639884421429772,0.705197177521145,-6.79983537603626
"Cystm1 ",0.136073453124999,5.41726009375,0.474820434024735,0.640864760311657,0.705945525815802,-6.80052569854272
"Olfml1 ",-0.226909359375,7.129176875,-0.47265937115066,0.642375184730329,0.707276812886824,-6.80158447082038
"Ms4a4b ",-0.218633640625001,4.912229515625,-0.469670231021445,0.64446703041619,0.709246713135338,-6.80304118813718
"Eif4ebp1 ",-0.167974328125,9.97751988671875,-0.469169443249713,0.644817789945284,0.709299568939813,-6.80328435955689
"Egfbp2 ",-0.120834578125001,4.8724019921875,-0.465944924524289,0.647078351914073,0.711452172001255,-6.80484405827692
"Ankrd49 ",-0.137957515625,7.7312952578125,-0.465150141400774,0.647636084095555,0.711695414560255,-6.80522688375433
"Emp2 ",-0.16314221875,5.57351641796875,-0.464764057152136,0.647907093152805,0.711695414560255,-6.80541262010815
"Hist1h3f ",-0.147476421875,6.1486791796875,-0.462087794475617,0.649787071679899,0.713426011689787,-6.80669597456574
"Use1 ",-0.19816625,12.1013621484375,-0.460426484145061,0.650955306215426,0.714373902792854,-6.8074889902172
"Plaur ",-0.146899640625,3.7759572421875,-0.458967968329237,0.651981705746249,0.715165326106489,-6.80818290631403
"Fpr2 ",-0.152843046874998,5.52127410546875,-0.45601873148971,0.654059361664673,0.716700188053894,-6.80957949669241
"Glyat ",0.175541250000006,16.941046015625,0.455452454163305,0.654458623342286,0.716700188053894,-6.80984664785044
"Prkab1 ",-0.224133234374998,7.9021358515625,-0.455345117823119,0.654534314456979,0.716700188053894,-6.80989724910612
"Wfdc17 ",-0.302654328125003,10.9048114921875,-0.455206958674886,0.654631746798402,0.716700188053894,-6.80996236393265
"Lipc ",0.20362171875,12.62847209375,0.454811856868891,0.654910415118816,0.716700188053894,-6.81014847016969
"Crisp2 ",0.221550468750001,4.91110172265625,0.453448287214183,0.655872553114854,0.717418016782495,-6.81078954566576
"Aebp1 ",0.183518828125001,5.3574686796875,0.450664091250215,0.657839018938791,0.719233234425379,-6.81209268524359
"Slc43a1 ",-0.243793828124998,5.8687025390625,-0.44840524735049,0.659436328283819,0.720643338231804,-6.81314417538016
"Ppp1r3b ",0.226607812499999,11.8640846054688,0.447130910033269,0.660338205086988,0.721292500941172,-6.81373510142995
"Creb3l2 ",0.308137968750001,6.5258865,0.443103236160905,0.663192208307584,0.724072387728178,-6.81559197993637
"Mup4 ",0.252736250000002,13.719028203125,0.442519968847139,0.663605953526098,0.724186655385024,-6.81585952261232
"Slfn2 ",-0.1794183125,7.091318171875,-0.440054475552158,0.665356103329313,0.725758542877365,-6.81698663031967
"Hmox1 ",-0.229044265625001,8.80773731640625,-0.43426230125387,0.669475528344807,0.729912127925492,-6.81961031474484
"Ccl2 ",-0.181489359375,5.44130049609375,-0.433340463296857,0.670132148814966,0.730288197522542,-6.8200247439199
"Prkx ",-0.169840874999999,5.5868653984375,-0.431901235919422,0.671157851914481,0.731065944693459,-6.82067005236494
